s,l_low,l_high,width
95.2631578947368,0.282529468142827,0.359274327461682,0.0767448593188556
95.5263157894737,0.28248072430521,0.359353479672687,0.0768727553674767
95.7894736842105,0.282432194358244,0.35943229790765,0.0770001035494065
96.0526315789474,0.282383876857899,0.359510784303921,0.0771269074460224
96.3157894736842,0.282335770373153,0.359588940980925,0.0772531706077723
96.5789473684211,0.282287873485847,0.359666770040346,0.0773788965544988
96.8421052631579,0.282240184790546,0.359744273566305,0.0775040887757585
97.1052631578947,0.282192702894393,0.359821453625532,0.0776287507311391
97.3684210526316,0.282145426416972,0.359898312267544,0.0777528858505716
97.6315789473684,0.282098353990176,0.359974851524815,0.077876497534639
97.8947368421053,0.282051484258063,0.360051073412946,0.0779995891548823
98.1578947368421,0.282004815876732,0.360126979930833,0.0781221640541011
98.4210526315789,0.281958347514182,0.360202573060834,0.0782442255466524
98.6842105263158,0.281912077850189,0.360277854768934,0.0783657769187449
98.9473684210526,0.281866005576175,0.360352827004905,0.0784868214287299
99.2105263157895,0.281820129395081,0.360427491702471,0.0786073623073894
99.4736842105263,0.281774448021242,0.360501850779461,0.0787274027582196
99.7368421052632,0.281728960180261,0.360575906137974,0.0788469459577127
100,0.281683664608894,0.360649659664528,0.078965995055634
100.263157894737,0.281638560054921,0.360723113230217,0.0790845531752959
100.526315789474,0.281593645277033,0.360796268690863,0.0792026234138298
100.789473684211,0.281548919044711,0.360869127887165,0.0793202088424536
101.052631578947,0.281504380138112,0.360941692644849,0.0794373125067364
101.315789473684,0.281460027347955,0.361013964774816,0.0795539374268604
101.578947368421,0.281415859475406,0.361085946073285,0.0796700865978794
101.842105263158,0.281371875331966,0.361157638321941,0.0797857629899745
102.105263157895,0.281328073739364,0.361229043288071,0.0799009695487068
102.368421052632,0.281284453529445,0.361300162724711,0.0800157091952666
102.631578947368,0.281241013544062,0.361370998370783,0.0801299848267209
102.894736842105,0.281197752634974,0.361441551951231,0.0802437993162565
103.157894736842,0.281154669663738,0.361511825177159,0.0803571555134215
103.421052631579,0.281111763501603,0.361581819745966,0.0804700562443636
103.684210526316,0.281069033029413,0.361651537341479,0.0805825043120653
103.947368421053,0.281026477137504,0.361720979634081,0.0806945024965766
104.210526315789,0.280984094725603,0.361790148280848,0.0808060535552454
104.473684210526,0.280941884702728,0.361859044925673,0.0809171602229444
104.736842105263,0.280899845987097,0.361927671199394,0.0810278252122963
105,0.280857977506025,0.361996028719921,0.0811380512138957
105.263157894737,0.280816278195833,0.362064119092361,0.0812478408965284
105.526315789474,0.280774747001752,0.362131943909141,0.0813571969073889
105.789473684211,0.280733382877832,0.362199504750127,0.0814661218722947
106.052631578947,0.280692184786852,0.36226680318275,0.0815746183958988
106.315789473684,0.280651151700223,0.362333840762122,0.0816826890618984
106.578947368421,0.280610282597908,0.362400619031151,0.081790336433243
106.842105263158,0.280569576468327,0.362467139520666,0.0818975630523389
107.105263157895,0.280529032308272,0.362533403749524,0.0820043714412517
107.368421052632,0.280488649122821,0.362599413224727,0.0821107641019063
