t_days,Cmax_trach,l_trach,Cmax_ETT,l_ETT
8.75,73.9166517660053,0.215312179210688,53.828971759358,0.327000951384508
8.8,73.9034158149285,0.215350741182944,53.7338908596076,0.327579572142832
8.85,73.890306998672,0.215388946374011,53.6392664543416,0.328157451451038
8.9,73.8773240907175,0.215426797973262,53.5450963509454,0.328734584059612
8.95,73.8644658854363,0.215464299117529,53.4513783672132,0.329310964750666
9,73.8517311906063,0.215501452912732,53.3581103313478,0.329886588337793
9.05,73.8391188242663,0.215538262442886,53.2652900819608,0.330461449665908
9.1,73.8266276147163,0.215574730769955,53.1729154680725,0.331035543611089
9.15,73.8142564005169,0.215610860933698,53.0809843491121,0.331608865080406
9.2,73.80200403049,0.215646655951525,52.9894945949173,0.332181409011745
9.25,73.7898693637184,0.215682118818352,52.898444085416,0.332753170375625
9.3,73.7778512695456,0.215717252506454,52.8078307082154,0.333324144190257
9.35,73.7659486275765,0.215752059965327,52.7176523666696,0.333894325470546
9.4,73.7541603276767,0.215786544121551,52.6279069753049,0.334463709256374
9.45,73.7424852699729,0.215820707878646,52.5385924580637,0.335032290623505
9.5,73.7309223648525,0.215854554116943,52.4497067483046,0.335600064683466
9.55,73.7194705329642,0.215888085693448,52.3612477888022,0.336167026583431
9.6,73.7081287052176,0.21592130544171,52.2732135317471,0.336733171506082
9.65,73.6968958227831,0.215954216171695,52.1856019387463,0.337298494669481
9.7,73.6857708370922,0.215986820669653,52.0984109808225,0.337862991326919
9.75,73.6747527098375,0.216019121697996,52.0116386384148,0.338426656766766
9.8,73.6638404103093,0.216051122002985,51.9252829013782,0.338989486312316
9.85,73.6530329217352,0.216082824296018,51.8393417689839,0.339551475321615
9.9,73.6423292428159,0.21611423124899,51.7538132499191,0.34011261918729
9.95,73.6317283808308,0.216145345514387,51.6686953622873,0.340672913336371
10,73.6212293516104,0.216176169725262,51.5839861336079,0.3412323532301
10.05,73.6108311795363,0.216206706495124,51.4996836008164,0.341790934363737
10.1,73.6005328975413,0.216236958417835,51.4157858102644,0.342348652266361
10.15,73.5903335471091,0.216266928067503,51.3322908177197,0.342905502500654
10.2,73.5802321782746,0.216296617998377,51.249196688366,0.343461480662695
10.25,73.5702278496238,0.216326030744752,51.1665014968033,0.344016582381728
10.3,73.5603196282938,0.216355168820863,51.0842033265033,0.34457080332361
10.35,73.5505065899728,0.216384034720787,51.0023002682066,0.345124139201473
10.4,73.5407878189001,0.216412630918348,50.9207904273379,0.345676585725382
10.45,73.531162407866,0.216440959867019,50.8396719189121,0.346228138636197
10.5,73.5216294582121,0.216469023999828,50.7589428664517,0.346778793712698
10.55,73.5121880798308,0.216496825729266,50.6786014019869,0.347328546771414
10.6,73.5028373911659,0.216524367447194,50.5986456660553,0.347877393666457
10.65,73.4935765192122,0.216551651524752,50.5190738077019,0.348425330289336
10.7,73.4844045995155,0.216578680312273,50.4398839844795,0.348972352568775
10.75,73.4753207736068,0.216605456146754,50.3610743624481,0.349518456470519
10.8,73.4663241952641,0.216631981333321,50.2826431161756,0.350063637997132
10.85,73.4574140313543,0.216658258142643,50.2045884287372,0.350607893187795
10.9,73.448589455836,0.216684288828526,50.1269084917155,0.351151218118089
10.95,73.4398496497485,0.216710075627867,50.0496015052011,0.351693608899777
11,73.4311938012121,0.21673562076058,49.9726656777916,0.352235061680579
11.05,73.4226211054277,0.21676092642952,49.8960992265924,0.352775572643938
11.1,73.414130764677,0.21678599482041,49.8199003772164,0.35331513800878
11.15,73.4057219883228,0.216810828101764,49.744067363784,0.35385375402927
11.2,73.3973939928082,0.216835428424824,49.6685984289232,0.35439141699456
11.25,73.3891460016574,0.21685979792348,49.5934918237695,0.354928123228529
11.3,73.3809772454753,0.216883938714205,49.5187458079658,0.355463869089518
11.35,73.3728869619477,0.216907852895989,49.444358649416,0.355998650971839
11.4,73.364874395841,0.216931542550264,49.3703286220544,0.356532465321626
11.45,73.3569387990025,0.216955009740845,49.2966540129252,0.357065308585543
11.5,73.3490794303602,0.21697825651386,49.2233331183983,0.35759717723749
11.55,73.3412955559231,0.217001284897685,49.1503642425202,0.358128067790232
11.6,73.3335864487807,0.217024096902883,49.0777456970138,0.358657976795191
11.65,73.3259513891035,0.217046694522142,49.0054758012785,0.359186900842225
11.7,73.3183896638216,0.217069079731157,48.9335528823902,0.359714836559402
11.75,73.3109005643817,0.217091254495223,48.8619752751013,0.360241780612775
11.8,73.3034833960334,0.217113220741668,48.7907413218406,0.360767729706138
11.85,73.2961374719894,0.21713498037708,48.7198493727134,0.361292680580789
11.9,73.2888621112856,0.217156535293586,48.6492977855016,0.361816630015277
11.95,73.2816566387812,0.217177887368798,48.5790849256636,0.362339574825152
12,73.2745203851586,0.21719903846576,48.5092091663341,0.362861511862699
12.05,73.2674526869232,0.217219990432896,48.4396688883245,0.363382438016676
12.1,73.2604528864041,0.217240745103963,48.3704624801225,0.36390235021204
12.15,73.253520331753,0.217261304297993,48.3015883378923,0.364421245409669
12.2,73.2466543769452,0.217281669819251,48.2330448654749,0.364939120606077
12.25,73.2398543817791,0.217301843457182,48.1648304743874,0.365455972833127
12.3,73.2331197118764,0.217321826986365,48.0969435838235,0.365971799157733
12.35,73.2264497386819,0.217341622166464,48.0293826206534,0.366486596681563
12.4,73.2198438394636,0.217361230742182,47.962146019424,0.367000362540727
12.45,73.2133013973129,0.217380654443214,47.8952322206653,0.367513093918461
12.5,73.2068218011441,0.217399894984205,47.8286396736599,0.368024788023685
12.55,73.2004044456951,0.217418954064702,47.7623668387912,0.368535442072438
12.6,73.1940487315266,0.21743783336911,47.6964121833972,0.369045053319274
12.65,73.1877540650228,0.217456534566651,47.6307741817327,0.36955361905729
12.7,73.181519858391,0.21747505931132,47.5654513149695,0.370061136617876
12.75,73.1753455274591,0.217493409248392,47.5004420711964,0.370567603370445
