t_hr,L,dist_to_fold,variance,ar1
334.001391672465,15.3868704378086,2.36312956219144,3.26995570852466,0.713685583814317
336.001400005833,15.3919181102829,2.35808188971713,3.27110224640839,0.714952789778292
338.001408339201,15.3969657827572,2.35303421724283,3.29054229763203,0.716216092727378
340.001416672569,15.4020134552315,2.34798654476853,3.29950946083818,0.715366556651745
342.001425005938,15.4070611277058,2.34293887229423,3.30305782222527,0.71936598719117
344.001433339306,15.4121088001801,2.33789119981993,3.31818014037137,0.716607408393981
346.001441672674,15.4171564726544,2.33284352734563,3.30733479407432,0.714979077643037
348.001450006042,15.4222041451287,2.32779585487132,3.29327372043783,0.713868762380064
350.00145833941,15.427251817603,2.32274818239702,3.28083869316278,0.712945017871041
352.001466672778,15.4322994900773,2.31770050992272,3.26336677554343,0.712530134392742
354.001475006146,15.4373471625516,2.31265283744842,3.25977165598299,0.713330190538817
356.001483339514,15.4423948350259,2.30760516497412,3.25906276086608,0.709813690502391
358.001491672882,15.4474425075002,2.30255749249982,3.2280219835304,0.705590826329243
360.00150000625,15.4524901799745,2.29750982002551,3.21847935945557,0.706652694471036
362.001508339618,15.4575378524488,2.29246214755121,3.21812699353195,0.70658510628402
364.001516672986,15.4625855249231,2.28741447507691,3.20787654722887,0.70605047694588
366.001525006354,15.4676331973974,2.28236680260261,3.1899396568343,0.704212645270999
368.001533339722,15.4726808698717,2.27731913012831,3.16086607547386,0.705414582813031
370.00154167309,15.477728542346,2.27227145765401,3.14294796877062,0.701976083398617
372.001550006458,15.4827762148203,2.2672237851797,3.12218425988777,0.7063715619142
374.001558339826,15.4878238872946,2.2621761127054,3.12034778454161,0.706437043056281
376.001566673194,15.4928715597689,2.2571284402311,3.12066314880009,0.706799916561908
378.001575006563,15.4979192322432,2.2520807677568,3.12380563775261,0.706748808619325
380.001583339931,15.5029669047175,2.2470330952825,3.13358671615029,0.706525678264092
382.001591673299,15.5080145771918,2.2419854228082,3.14020218894822,0.70472566261223
384.001600006667,15.5130622496661,2.23693775033389,3.14717702037504,0.710032059463431
386.001608340035,15.5181099221404,2.23189007785959,3.16582177809952,0.712415059729993
388.001616673403,15.5231575946147,2.22684240538529,3.17456393993878,0.711185100442173
390.001625006771,15.528205267089,2.22179473291099,3.18287694349161,0.71316549887936
392.001633340139,15.5332529395633,2.21674706043669,3.1878435738013,0.710229516253198
394.001641673507,15.5383006120376,2.21169938796239,3.191578774657,0.710154507593817
396.001650006875,15.5433482845119,2.20665171548808,3.19608485450114,0.707917631957161
398.001658340243,15.5483959569862,2.20160404301378,3.19090194761541,0.706596737083672
400.001666673611,15.5534436294605,2.19655637053948,3.18525698315774,0.706078905009431
402.001675006979,15.5584913019348,2.19150869806518,3.18320577254011,0.705366979782309
404.001683340347,15.5635389744091,2.18646102559088,3.20308766193229,0.706842095009651
406.001691673715,15.5685866468834,2.18141335311658,3.23633232920781,0.71117676871383
408.001700007083,15.5736343193577,2.17636568064227,3.26179465762393,0.712366043921504
410.001708340451,15.578681991832,2.17131800816797,3.2848864072449,0.71393645949629
412.001716673819,15.5837296643063,2.16627033569367,3.29954242518686,0.714166193252726
414.001725007188,15.5887773367806,2.16122266321937,3.31738585052797,0.717199771600543
416.001733340556,15.5938250092549,2.15617499074507,3.32454743135942,0.716479349961639
418.001741673924,15.5988726817292,2.15112731827077,3.33463702382088,0.718097302941532
420.001750007292,15.6039203542035,2.14607964579646,3.33704978023316,0.715788927161767
422.00175834066,15.6089680266778,2.14103197332216,3.33354985397977,0.718579948326043
424.001766674028,15.6140156991521,2.13598430084786,3.34572746154016,0.715902327829458
426.001775007396,15.6190633716264,2.13093662837356,3.35299618099462,0.717732559684971
428.001783340764,15.6241110441007,2.12588895589926,3.35824118564828,0.718701039982108
430.001791674132,15.629158716575,2.12084128342496,3.35711531239482,0.717218706168253
432.0018000075,15.6342063890493,2.11579361095065,3.35580210688499,0.716221515814482
434.001808340868,15.6392540615236,2.11074593847635,3.34483562455157,0.712161602097766
436.001816674236,15.6443017339979,2.10569826600205,3.33697358485644,0.711128161451415
438.001825007604,15.6493494064723,2.10065059352775,3.31272079056976,0.705950176656118
440.001833340972,15.6543970789466,2.09560292105345,3.29491895224275,0.705767908959694
442.00184167434,15.6594447514209,2.09055524857914,3.29130981740011,0.706184488806051
444.001850007708,15.6644924238952,2.08550757610484,3.29396545415775,0.705866230567164
446.001858341076,15.6695400963695,2.08045990363054,3.29479860786891,0.705782607288564
448.001866674444,15.6745877688438,2.07541223115624,3.29233066545781,0.702989245421809
450.001875007813,15.6796354413181,2.07036455868194,3.29047555258036,0.70433106895317
452.001883341181,15.6846831137924,2.06531688620764,3.29788916004329,0.705666209620829
454.001891674549,15.6897307862667,2.06026921373333,3.30029427509553,0.705031880808847
456.001900007917,15.694778458741,2.05522154125903,3.28889352167084,0.701024676644616
458.001908341285,15.6998261312153,2.05017386878473,3.25380727321072,0.699260615559866
460.001916674653,15.7048738036896,2.04512619631043,3.21360821422847,0.698065878530238
462.001925008021,15.7099214761639,2.04007852383613,3.18289471078995,0.696583027467591
464.001933341389,15.7149691486382,2.03503085136183,3.1537676021667,0.696067669584985
466.001941674757,15.7200168211125,2.02998317888752,3.1396988701755,0.698246252318773
468.001950008125,15.7250644935868,2.02493550641322,3.13630669627451,0.698595199733978
470.001958341493,15.7301121660611,2.01988783393892,3.13790134978581,0.698501224980377
472.001966674861,15.7351598385354,2.01484016146462,3.16252026426885,0.699252965360072
474.001975008229,15.7402075110097,2.00979248899032,3.16743094011319,0.699297190280443
476.001983341597,15.745255183484,2.00474481651602,3.1908217452369,0.702043422489689
478.001991674965,15.7503028559583,1.99969714404171,3.19546104970615,0.705301587232621
480.002000008333,15.7553505284326,1.99464947156741,3.21010933896325,0.707294598461142
482.002008341701,15.7603982009069,1.98960179909311,3.21026513111054,0.707063142687604
484.002016675069,15.7654458733812,1.98455412661881,3.20885278594152,0.707925314631352
486.002025008438,15.7704935458555,1.97950645414451,3.20356880705287,0.707861315235063
488.002033341806,15.7755412183298,1.97445878167021,3.19310914238321,0.703515959088759
490.002041675174,15.7805888908041,1.9694111091959,3.1682436862011,0.702839359664586
492.002050008542,15.7856365632784,1.9643634367216,3.14938588378327,0.70385377852825
494.00205834191,15.7906842357527,1.9593157642473,3.13277028480553,0.703085343823966
496.002066675278,15.795731908227,1.954268091773,3.12543423676947,0.706220649048744
498.002075008646,15.8007795807013,1.9492204192987,3.13760589051853,0.707796113935311
500.002083342014,15.8058272531756,1.9441727468244,3.12973506458039,0.704615848257773
502.002091675382,15.8108749256499,1.93912507435009,3.14165087695865,0.706782204537512
504.00210000875,15.8159225981242,1.93407740187579,3.14947259621847,0.708329238820314
506.002108342118,15.8209702705985,1.92902972940149,3.1585098204058,0.707059198601101
508.002116675486,15.8260179430728,1.92398205692719,3.16873027982158,0.704211849311919
510.002125008854,15.8310656155471,1.91893438445289,3.14968560720397,0.700448612533479
512.002133342222,15.8361132880214,1.91388671197859,3.15213983159759,0.700422344184262
514.00214167559,15.8411609604957,1.90883903950428,3.15386299741719,0.702090058247739
516.002150008958,15.84620863297,1.90379136702998,3.15281468799714,0.701926240851451
518.002158342326,15.8512563054443,1.89874369455568,3.18157333462417,0.706148108161444
520.002166675695,15.8563039779186,1.89369602208138,3.18056287795407,0.70575773960321
522.002175009063,15.8613516503929,1.88864834960708,3.17865813468951,0.704116033125662
524.002183342431,15.8663993228672,1.88360067713278,3.1859411893767,0.703030739994438
526.002191675799,15.8714469953415,1.87855300465847,3.18535301482217,0.705358710017561
528.002200009167,15.8764946678158,1.87350533218417,3.18354992114498,0.702512437035882
530.002208342535,15.8815423402901,1.86845765970987,3.17533097272429,0.70278435501046
532.002216675903,15.8865900127644,1.86340998723557,3.16053925864072,0.702903550473932
