t_min,PaCO2_fixedVE,PvCO2_fixedVE,PaCO2_regulated,PvCO2_regulated
193.368342085521,38.8599542578872,45.6739841553643,40,46.6666666666667
193.428357089272,38.859739222893,45.6737315007419,40,46.6666666666667
193.488372093023,38.8595242427935,45.6734789106178,40,46.6666666666667
193.548387096774,38.8593093175747,45.6732263849756,40,46.6666666666667
193.608402100525,38.8590944472226,45.6729739237989,40,46.6666666666667
193.668417104276,38.8588796317234,45.6727215270712,40,46.6666666666667
193.728432108027,38.8586648710629,45.6724691947762,40,46.6666666666667
193.788447111778,38.8584501652273,45.6722169268974,40,46.6666666666667
193.848462115529,38.8582355142025,45.6719647234184,40,46.6666666666667
193.90847711928,38.8580209179746,45.6717125843227,40,46.6666666666667
193.968492123031,38.8578063765296,45.671460509594,40,46.6666666666667
194.028507126782,38.8575918898536,45.671208499216,40,46.6666666666667
194.088522130533,38.8573774579326,45.6709565531721,40,46.6666666666667
194.148537134284,38.8571630807526,45.6707046714459,40,46.6666666666667
194.208552138035,38.8569487582997,45.6704528540212,40,46.6666666666667
194.268567141785,38.85673449056,45.6702011008816,40,46.6666666666667
194.328582145536,38.8565202775196,45.6699494120105,40,46.6666666666667
194.388597149287,38.8563061191644,45.6696977873918,40,46.6666666666667
194.448612153038,38.8560920154805,45.6694462270089,40,46.6666666666667
194.508627156789,38.8558779664541,45.6691947308456,40,46.6666666666667
194.56864216054,38.8556639720712,45.6689432988855,40,46.6666666666667
194.628657164291,38.8554500323179,45.6686919311122,40,46.6666666666667
194.688672168042,38.8552361471802,45.6684406275094,40,46.6666666666667
194.748687171793,38.8550223166443,45.6681893880607,40,46.6666666666667
194.808702175544,38.8548085406962,45.6679382127498,40,46.6666666666667
194.868717179295,38.8545948193221,45.6676871015603,40,46.6666666666667
194.928732183046,38.854381152508,45.667436054476,40,46.6666666666667
194.988747186797,38.85416754024,45.6671850714805,40,46.6666666666667
195.048762190548,38.8539539825043,45.6669341525574,40,46.6666666666667
195.108777194299,38.8537404792869,45.6666832976905,40,46.6666666666667
195.16879219805,38.853527030574,45.6664325068635,40,46.6666666666667
195.2288072018,38.8533136363517,45.6661817800599,40,46.6666666666667
195.288822205551,38.853100296606,45.6659311172636,40,46.6666666666667
195.348837209302,38.8528870113233,45.6656805184583,40,46.6666666666667
195.408852213053,38.8526737804894,45.6654299836275,40,46.6666666666667
195.468867216804,38.8524606040907,45.6651795127551,40,46.6666666666667
195.528882220555,38.8522474821132,45.6649291058247,40,46.6666666666667
195.588897224306,38.852034414543,45.6646787628201,40,46.6666666666667
195.648912228057,38.8518214013664,45.664428483725,40,46.6666666666667
195.708927231808,38.8516084425695,45.6641782685231,40,46.6666666666667
195.768942235559,38.8513955381383,45.6639281171982,40,46.6666666666667
195.82895723931,38.8511826880591,45.6636780297339,40,46.6666666666667
195.888972243061,38.8509698923181,45.6634280061141,40,46.6666666666667
